schema_version	artifact_class	path	size_bytes	sha256	status
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imafcxw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imafcxw.o	540	bef3236facaea177c3195b30e49be0c069298ab33e2c8668a2a9bd5e0bf06677	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imafdc_xw2p2.S	34	beab857d6adebf6c1f158c5fbc25b7ea461685c105169ef5ee1676c2732dbd84	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32ec_xw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32ec_xw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32ec_xw.o	448	edc53406565715d634080ae9fb9aedeb91d8094a457a2ee3768816e8c5857477	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32ecxw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32ecxw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32ecxw.o	448	edc53406565715d634080ae9fb9aedeb91d8094a457a2ee3768816e8c5857477	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imac_xw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imac_xw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imac_xw.o	448	9e35bfa0471a95e64e2f3fc43cd7a1633dfca7a1dd6053ea15eb6a8209fd3106	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imac_xw1p0.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imac_xw1p0.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imac_xw1p0.o	448	9e35bfa0471a95e64e2f3fc43cd7a1633dfca7a1dd6053ea15eb6a8209fd3106	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imac_xw2p0.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imac_xw2p0.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imac_xw2p0.o	448	9e35bfa0471a95e64e2f3fc43cd7a1633dfca7a1dd6053ea15eb6a8209fd3106	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imac_xw2p2.S	34	041baa0134a958acf82995db3d292503d175b9caa54370e9125eb519fa5aeaa4	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imac_xw2p2.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imacxw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imacxw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imacxw.o	448	9e35bfa0471a95e64e2f3fc43cd7a1633dfca7a1dd6053ea15eb6a8209fd3106	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imafc_xw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imafc_xw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imafc_xw.o	448	9e35bfa0471a95e64e2f3fc43cd7a1633dfca7a1dd6053ea15eb6a8209fd3106	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imafcxw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imafcxw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imafcxw.o	448	9e35bfa0471a95e64e2f3fc43cd7a1633dfca7a1dd6053ea15eb6a8209fd3106	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc8-rv32imafdc_xw2p2.S	34	beab857d6adebf6c1f158c5fbc25b7ea461685c105169ef5ee1676c2732dbd84	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/doc_query.py	5715	d08b166d2e964f697defce9d00dfc95587d8457d845a588d69cadfae485c1371	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/end-git-status.porcelain-v2	733726	ecf616763f720963565d0df23da7591c171acd8ffa6884407d5ad9bed73c4a58	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/end-git-status.sha256	65	3702530e4f08054620cc09a86f84fb50a0d23e47d861ba6987382dabe42278c0	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/end-out-of-scope-check.tsv	323	14a2a21878b0abde9ee05ce72aa52bf36dd2e8f16e44fcb0493226e2c2e3fb93	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/external-git-drift-2.tsv	703	13b30517cd5dd352ea74766e658cdf610f4a328e565c7e255f6805661ff3cf73	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/extract_raw_controls.py	5234	6865de3ff53b3c87799c172c814e5882459266db46a740aa889fd3f7ff905b1a	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/finalize.py	38418	0254b5246498f7f3c232ab910dfdf6d8144d886e3e41f6e471d3e86ad1f1c119	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/fixed-output-baseline.tsv	425	234ead1d07e4815cd52c9bccb9942298370da949033b368de7e863be1c6cb266	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/generated-final-v2/analysis-input-manifest.tsv	3906565	410f1a70164e6adfee84b3732532c79a82859663a75ffae230c7603238e84506	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/generated-final-v2/archive-members.tsv	171788751	ec7e6ef9f44162bf7789e75901f692c273e4b81dcc868a4d10874a0e36f70e4d	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/generated-final-v2/counts.json	754	a460be84bce5fae760f71bb1bc59b5c855641d1b7409ac24bfb2aa9dcc3cf757	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/generated-final-v2/coverage-rom.json	5694	db954100c1fb652479e55a21d4f20189865762e22cfa0aaef0ce2ee865f79667	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/generated-final-v2/findings.tsv	18431	8bd456023e05662af44683b04ccceb03fed2d9de70680e1a00e4a7bcac0b35f9	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/generated-final-v2/hits.jsonl	6490053	676a68dda99dd3c91aba54e7827037ff18e90a68de9367bfa23e58f8acc0b1aa	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/generated-final-v2/inventory.tsv	2432660	73b58f5391a9b739438698ae579a9e05b12685ef1a0a143b774abb7d550a4da3	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/generated-final-v2/object-scan.tsv	3690970492	ae38a64d95a9b993c5cdc3a55ec3bb801b9ab26cada0e272a389ec55165579a5	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/generated-final-v2/scan-errors.json	3	37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/generated-final-v2/scanner-sha256.txt	65	8df6f3b0557d83970105753eaffc472f0805360f1d1a98c77629fac753a4715e	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/initial-git-commands.txt	862	d58235cb31e9a6848e5288c5aee9abe8d8386ff3a02d9f922bf81722c6a70d01	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/initial-git-head	41	a6db342136be0b693781f9840c08b8f1d3b66a6e38a4a4b763ca902b403349d7	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/initial-git-status.porcelain-v2	729362	73ff60129836cad1fe7fbcb5f6bc1b790573227a84856e5a5bbb511ad38ae27e	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/initial-git-status.sha256	65	427b400cb9818f8331da8203afe304b303a84674d64a6ff85b6c51ee5ef77cb8	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/initial-out-of-scope-index-diff.sha256	65	b4ced03c1dc818b1b73858da9ad670add3a27b12ec8fe5072dc76748a53a19ee	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/initial-out-of-scope-worktree-diff.sha256	65	1bc78dcc187a72d04d36d4c8d0867a495611912f951ec16997418b8a7e997958	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/logs/attempt-history.md	6679	761df476fa00c59e61ebaf1af083bfe350b32430fe0d1be767b896cae26e5bed	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/prior-artifact-manifest.sha256	65	e1131b9dbf1386390ceeb4f956c3f7774b6a4bb319e0e078add92a0085ea4d08	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/prior-artifact-manifest.tsv	76444	51cf73a6763b6af6866d08c5e0b7f0242fe2f00abf1963fd0e4197a83cfd4f83	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/ch587-objcopy.stderr	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/ch587-rom.elf	178988	2e088a6a88681887a9eec0f2138a494bd18dc0362e510fac51be75206ead9b97	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/ch587-rom.objdump.txt	2831871	a13ff0d2ae825015131cf9fa4361e26a0146196ab427b6c0471eb6aa4f6c88ce	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/raw-controls-summary.json	4313	cd724c5e5272ab30110373203cd6366dd021285afaf67af5d980f82cd1c2dfa8	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/h417/eth_api.headers.txt	2613	5611426d92c28c7a6ad49d0f0b995577963fc5927cd56b49ff7af3c82750c698	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/h417/eth_api.o	8636	0c796a85a0123d5338803c1a144d3dbac76e906a6f652f73155cd6a8a6f28ac4	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/h417/eth_api.objdump.txt	22144	b8fa6d406298839d668a9ec07eadf43a5e9d962df7155b8e0ff9e78580cb91f0	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/h417/eth_api.symbols.txt	3606	3017716db2ec551285374b9b090cebfe4013c3089acdc8cf2ecb94e6bcc21a11	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/h417/hashes.txt	778	b77a5ad3e2ee0c4615901cdc963b638fd3b63f29714c2386184814d43a5abec8	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v203/eth_api.headers.txt	2509	209ca4372763b07d2e8d7bff4c4323f530e5f56b34bd37a821c573f255cfebf1	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v203/eth_api.o	8764	0b196fff0b9f666fc30cd4dcebe90ef299f1fed37fff6b66f460951515e494ca	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v203/eth_api.objdump.txt	23110	c2063ab372e664f48cb720e5ad68f3649d607999bd851d814ea9017be0b95e15	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v203/eth_api.symbols.txt	3641	6f96c03674d8c5f28fd52259b9e03d20ec98f1d038de020026603fbf7e19e18f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v203/hashes.txt	778	9f38a7526d40dff90caa01b804fde344c107c6793cd60f6e3fa970c1dbf9ecf4	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v20x/eth_api.headers.txt	2509	0d6c5205ca0c944584ae8de12d6115bb8be3a731205c27548d992e903c92e61a	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v20x/eth_api.o	8764	0b196fff0b9f666fc30cd4dcebe90ef299f1fed37fff6b66f460951515e494ca	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v20x/eth_api.objdump.txt	23110	54f5026047aacbce120c5f4c288e4d5882b66ac409d288ebbff0b905d20f74be	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v20x/eth_api.symbols.txt	3641	410edd27656e0e2f31fc76639c37dca64ebd2fad1f228d458aa070ffabbc7112	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v20x/hashes.txt	778	00d39d149508d29c05a9739f8b06d35bd9cfaaf6761419c8230ec2dc845aec82	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v317-float-1/eth_api.headers.txt	2396	e9fc2f8e8a50d944300c851be3e6bf094b35fdbf59d10823d095ee74dbb8e24c	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v317-float-1/eth_api.o	8316	845388710f117bcbf29deeda982d7d480fa4482405d10a558489b9ab40b3546d	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v317-float-1/eth_api.objdump.txt	21312	31955540b2e9a8045f0c9f0b01a68b84b0202c2a48d79b86e9a15725fc53176b	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v317-float-1/eth_api.symbols.txt	3539	23cc0d85320d8319df722821d2357b64eb7cc2d55abb809897a5c55351b71df4	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v317-float-1/hashes.txt	810	225c774f2e2fe87ce2004b1525c32aff1ce417c8e55fef19d28d8901cc89fabd	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v317-soft-1/eth_api.headers.txt	2516	420d087117adc66c7519f88fb954613b413b64c9529e571707c7b7af51bc79e8	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v317-soft-1/eth_api.o	8764	0b196fff0b9f666fc30cd4dcebe90ef299f1fed37fff6b66f460951515e494ca	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v317-soft-1/eth_api.objdump.txt	23117	e0dde8293724ce37a7e0d6dcbf4ce195342e85e83ebf911e3d0c00079de8c8ac	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v317-soft-1/eth_api.symbols.txt	3648	50ec9473c1d8701c7e9a3f1f0c8b2d4ff7810ae48a3a9f6e957784c6eeb9a3ba	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v317-soft-1/hashes.txt	806	8ac91b762d0bdef338e2968d9644ea3c4a41aeb0d47a3abecc4175961b6c94e7	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v317-soft-2/eth_api.headers.txt	2516	82374b09670cae4ed1c1b3a3e5ff38e934bb9b686d9c1178e30064b00158e75a	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v317-soft-2/eth_api.o	8764	0b196fff0b9f666fc30cd4dcebe90ef299f1fed37fff6b66f460951515e494ca	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v317-soft-2/eth_api.objdump.txt	23117	94ff20a16b42b085204e70c39e235abfac5141ba041b80d82145e634c5db615d	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v317-soft-2/eth_api.symbols.txt	3648	eaa75f7d6cf42e0356d5418b054e35e3305597964586209e7e68dcb6ee443724	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v317-soft-2/hashes.txt	806	1ea41e892a443353f545441c511180acd8db0e72671804b4a9223eda44fa9901	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v407/eth_api.headers.txt	2613	7f3e0281f5aa96e0df9b3f08f3b2cff07bda99315fdc7e5bd9d59e6169164c3e	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v407/eth_api.o	8636	0c796a85a0123d5338803c1a144d3dbac76e906a6f652f73155cd6a8a6f28ac4	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v407/eth_api.objdump.txt	22144	d96c2650b7fa115a71f0a27f348b6351845d12c4ebaffdabf0cef2a94810a721	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v407/eth_api.symbols.txt	3606	0b877e8446b1ee6843e87974fdb4810a11316f8b23b0c627298f1cc584a0c197	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/raw/wchnet/v407/hashes.txt	778	3b96f726d3940756eece70394e2caeb59e65f2b3ea8547f69fd4c8dde3b69dd9	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/run-meta.txt	210	0ea03f927b546c0f0a75a86c7f535a6d0e02071bbaaa96341d5be1dda350499b	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/tool-manifest.tsv	2427	51fac7a083697d96bae13e16f9c6a5b0758ef02bd38b44dc81b015566f86cc1a	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/verify_final.py	9252	92ebee3c1b9d986d994638a917e3321da1ba150e0c556d9dfe1291807a132a68	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/xw_fixture.py	7052	7dde201ed50447d13224f5cdf26b47bcdd42881bef91643a2e00bcac5e3e86d1	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/__pycache__/audit_engine.cpython-314.pyc	96262	16abc3aa7af411df945a22ea9411c2f5411de2011e96eda9835399251b26356a	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/audit_engine.py	59186	ec65aba7efb9e287dda47bca79e243c68eeacf32e460ae3829166ba7e1d8eb53	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/baseline.py	6359	ac071e6668a70bf79ba9f4c6f6e6659b6260b054e4f22170c99a02755229bc29	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/command-ledger.tsv	2651	34b57495ca03f1e05c367a68532393598545c65c7af7778edc4647e67ed0656e	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/audit-engine-final-v2.stdout	2176	742e438f3c1ab82be639c289c8ca80e41fe56fddc87dc58fc592bf8441b5e3bc	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/baseline.stdout	239	32d656a402b490ed40caa2f9249f0a5a669d4f9e550e7bcab7d82706e49a0946	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/control-checks-3.stdout	134047	a0dabc25d63178114121d8b885933e3d94c24a480d3f2ffd06cbd534fbb7b6ad	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/doc-query-final.stdout	1619	78d00df63dbc350a5e5924eb830175f24a63ba02c596161a72bafb7a4b05ebb3	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/final-verification.stdout	28	9849b1c57b3695225cb077a1138efb86460575dfbd25db2a26f0e7baf6854ec5	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/finalize.stdout	596	6e5bbc0238b97f1aa45c69840eba64876135e423fbb648664d811cd66646707d	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/raw-controls.stdout	3913	10938324441731bd9ee54e4353c46647f3ab95294d73fab189bb0ac186d7e8f5	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/rawscan-smoke.exit	7	19eaf43821a7660ec323a87c8457bf74823beb296c39f5e01aa8a683aa50f061	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/rawscan-smoke.meta	117	e4bffd18dd0f71a52207841d2b935be4e24be5f4d649b9f55c2678d3bb22c058	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/rawscan-smoke.stdout	5590	c465436b4cd9ce6bf853b8e10c20e181e83581e481635da6b5cd48f4884f1881	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/xw-fixture-3.stdout	2807	c43d7fc40840a32f33727ef4cbf535197f74e1e995c2ad8020cfdef0fc4fae6b	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/control_checks.py	12778	90f204477517259c228ed3c583e6e78b99e0575629602cb537cc8c99afd46c5f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/control-summary.json	203521	a41110e45b67938d6a23bcb7bb57a9b861d1f6287745c68b35140517b941b4f7	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/documents/document-manifest.tsv	185852	b25ca94cd527378a02263b41f767b98b7399ed8a812f0466a20632fd0be09d53	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/documents/document-query-hits.tsv	1340931	043559f236a55de260df971438dbc44521448392bb301b7595a81d976bdf1e32	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/documents/document-query-summary.json	1815	3b39d68cae6a16f2f5b46f7dfadedc73f5e3e1847cc6f874a81c4248b7302d06	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture-summary.json	54013	d797c452574bb1f80fafeb86da79ce4dfb04cc3a0d7b12a08c41cc30d1df1216	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32ec_xw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32ec_xw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32ec_xw.o	576	20d28d5fe1289a1cfddf592d8cdd446a2b7603445a7b72f14bd22eec02197fdc	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32ecxw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32ecxw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32ecxw.o	576	20d28d5fe1289a1cfddf592d8cdd446a2b7603445a7b72f14bd22eec02197fdc	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw.o	596	dcf323a4d2403cf1523e90ef001bea57bb7322f0fbea2a267e16e57e8102191c	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw1p0.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw1p0.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw1p0.o	596	dcf323a4d2403cf1523e90ef001bea57bb7322f0fbea2a267e16e57e8102191c	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw2p0.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw2p0.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw2p0.o	596	f8da1f45212335ee566cf4099e6663e10132b6550edca19589f1b8b8c08d3aaf	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw2p2.S	34	041baa0134a958acf82995db3d292503d175b9caa54370e9125eb519fa5aeaa4	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw2p2.bin	4	54abf3a2f6c67e164ef2e1cc37f10a11394edbcf92ae524f396f13077b980261	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw2p2.o	596	40b8b8c1914b25b07d76464ce2e60e21ea5773796cf89b90811157f5f4a01315	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw3p0.S	155170	87b67350b63f7c5fc433a50156a78b87fbd75d59aae1e59d20da88058ce2546c	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw3p0.bin	17408	d3a6a0647389d3aee2661916eb420ca58da4a29b8e59bdfb3626b8c810651a05	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw3p0.o	18000	bbe25f38573ad2d14754389beed163954fe987dc68761057134152a1764b3c34	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imacxw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imacxw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imacxw.o	596	dcf323a4d2403cf1523e90ef001bea57bb7322f0fbea2a267e16e57e8102191c	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imafc_xw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imafc_xw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
